A man is looking at a TV screen in a restaurant.	tv man looking screen restaurant.
An abandoned 'Cafe Express' sign is now covered in graffiti.	express' 'cafe sign abandoned now graffiti covered.
A man in a hat is walking in a city while looking to the left.	while man to hat left looking city walking.
Evening commuters walk past buses lining a city street.	buses evening lining walk city street commuters past.
A man is in a boat with two other men paddling the water.	paddling man boat two other water men.
A man and a woman stare at the entrance-way to some catacombs.	entrance-way to stare catacombs man woman some.
Two men wearing white shirts wearing helmets while riding a bike.	men shirts while white riding bike wearing helmets wearing two.
A man wearing dirty clothes is sleeping on the sidewalk.	dirty clothes sidewalk wearing man sleeping.
A bunch of kids in canoes on a river.	kids canoes bunch river.
Four women are outside of a Chinese store.	four chinese store women outside.
People are riding bikes next to a blue and green bus.	green bus bikes to riding blue people next.
Man laying on a partially built house.	partially house man laying built.
A woman in plaid pants stands on a ski slope, ready to descend.	ready descend woman stands ski slope, pants plaid to.
A doctor consoles a sports player injured.	doctor consoles player injured sports.
A man and two women eating and drinking in a kitchen.	kitchen women eating two man drinking.
Boys in uniform wait outside a building.	building uniform outside wait boys.
An elderly women in a coat walking down the street.	walking street women down coat elderly.
An old woman with a cane walking next to a car.	woman cane to car old walking next.
A man looking over the balcony of a modern building.	over man building looking balcony modern.
Two girls in green sweatshirts pose outside.	pose girls green sweatshirts two outside.
A group of people walking across the street some carrying large black and red flags.	some flags group street black large walking across red people carrying.
The aged woman sits while wearing her pink-lensed glasses.	glasses woman aged while pink-lensed wearing sits her.
A group of children are outside dressed in blue in a fenced in area.	dressed outside blue area children group fenced.
People staring up at the fair.	fair staring up people.
A boy in a blue jacket points something out to his mother, also wearing a jacket, as they walk through a colorful carnival scene.	colorful points as through his they to wearing out jacket, also scene something mother, boy carnival jacket walk blue.
Small child laying on a hardwood floor.	laying child hardwood floor small.
A row of red bicycles are parked on the street.	bicycles parked row red street.
A child poses his head through a hole in a painted wall.	head wall his hole painted child through poses.
Two men photograph pink flowers, one with a small digital camera and one with a larger lens.	pink lens photograph two one larger one camera small flowers, men digital.
A small quaint town all lit up during the holiday season.	up season quaint all during lit small town holiday.
Person in a red hat walking on a sidewalk on a snowy day.	person snowy walking day sidewalk red hat.
An older man is playing a saxophone.	older man playing saxophone.
Man with a shaved head and beard poses on a expansive beach with an orange sand bucket on his head.	man shaved poses head his beard orange bucket expansive head sand beach.
A construction worker is blowing debris off the sidewalk	debris sidewalk off construction worker blowing.
A man, dresses in white, holds a can while he walks on brick pavement.	walks pavement can he brick holds man, white, while dresses.
A man in a green jacket is playing a fairground game.	fairground playing jacket man game green.
A woman in a blue jacket is walking next to a poster of two green figures that look like men.	like poster blue woman men figures to jacket next walking green look two that.
The black and brown dog is running through the snow.	snow brown through running dog black.
Down looking men are hanging out on the side of the road.	out looking men hanging down road side.
Man in brown suit walking towards camera near row of cars.	row brown walking cars suit towards man camera near.
The dashboard of a car with a brown dog toy and a pink doll.	toy brown dog doll dashboard pink car.
A man in a jacket sits and snoozes on a green park bench.	jacket sits man bench snoozes green park.
A man and a young blond boy using plastic interactive toys outside.	man young interactive toys boy plastic using blond outside.
A girl is singing while jumping in the air.	singing air while girl jumping.
A couple covered in paint caught the attention of those in front of them at the fruit stand.	attention those stand front paint couple caught fruit covered them.
A US postal mailbox covered in graffiti.	mailbox graffiti covered us postal.
Men in turbans watch while one grips a camel by the throat.	grips men turbans by watch camel throat while one.
Young man hard at work over by the lake.	work lake over hard man by young.
A woman is walking in the snow with a polka dot umbrella.	dot woman umbrella polka snow walking.
Three men walking on a sidewalk in a city.	walking sidewalk three men city.
Three workers are walking out of their secured building at the end of the day.	workers day end three their walking secured out building.
Woman with pink shirt sitting in chair.	shirt woman pink sitting chair.
A woman with a black purse walking into the street while a man on in a business suit is walking on the left.	suit left business woman black while man walking street walking purse into.
A man is speaking a presentation while others watch a slide show.	show watch speaking slide others man presentation while.
The guy in the dark suit at the podium is pointing to the powerpoint screen.	to powerpoint podium screen pointing guy suit dark.
A limo driving down a street in a graffiti-laden neighborhood.	graffiti-laden limo driving neighborhood down street.
A closeup of a woman walking while wearing a black and blue tank top with sunglasses on top of her head.	black blue woman tank top wearing sunglasses walking while her closeup head top.
A woman standing on the sidewalk with her hands in her pockets.	standing her pockets sidewalk hands woman her.
A group of people are passing through the town square.	square group passing people through town.
Several adults walk down a stone-paved walkway in Europe.	walkway down adults several europe stone-paved walk.
A person pushing luggage and someone on the cellphone in a city.	luggage pushing person city someone cellphone.
An old woman on a cold day, outside a sports store somewhere in Brazil.	day, cold brazil sports woman store outside old somewhere.
A woman in sunglasses is standing next to an orange sign that reads RoadWork Ahead.	sign orange roadwork woman standing reads next that to ahead sunglasses.
A man in a city is crossing the street pushing a cart.	cart street man city crossing pushing.
Three young boys are dressed in hoodies facing the same way.	boys dressed same facing hoodies way three young.
A man holding walking in the street looking away from a beggar.	from beggar looking away man walking street holding.
A man with a backpack is walking down the sidewalk in front of a red brick building.	building backpack sidewalk down front walking man red brick.
A lady in a white tank top is walking holding something in her hands.	top white lady walking her something holding tank hands.
Four people, three men and one woman, are working on their computers.	people, one computers working four men their three woman,.
A cop wearing a high-visibility vest is holding a stop sign.	cop stop holding vest wearing high-visibility sign.
A woman wearing black is carrying a container of food.	wearing woman carrying black container food.
An elderly couple reads a map on a park bench.	map park elderly bench reads couple.
An old man in a coat and hat sitting on a park bench.	hat man sitting coat bench park old.
These woman are watching people play tennis from a bench.	these people watching bench play from woman tennis.
A kiteboarder wearing a helmet and goggles rides across a snowy landscape.	wearing rides helmet across kiteboarder goggles landscape snowy.
Two young children looking at fresh lobster in the grocery store.	young lobster grocery looking two children store fresh.
A man in red walking in front of a wall of windows.	windows man walking wall front red.
A woman sitting inside a train car.	inside train car sitting woman.
A bicyclist waiting for traffic to pass so he can cross the street.	he bicyclist pass traffic to waiting so can street cross.
A small child playing in a dusty square.	square child dusty small playing.
A woman holds a frozen pop sickle and keys in her right hand.	woman right pop hand frozen keys her sickle holds.
Two women walking around in a city.	two around walking women city.
A man in a uniform sits on a chair with a rifle at his side.	rifle side uniform man his sits chair.
Old woman in white cutting colorful craft like sheets.	woman colorful sheets like old cutting white craft.
An older woman with a cane is walking with a sign around her neck.	her woman around walking neck sign older cane.
A man is painting a picture while on the sidewalk of the street.	sidewalk picture painting street man while.
Older female walking down city sidewalk in a yellow jacket holding a black Zales bag.	jacket yellow city walking female zales older holding sidewalk black bag down.
A woman sitting by a garbage can.	sitting garbage woman can by.
A middle-aged man is reading the newspaper and drinking Starbucks coffee in the park.	reading park newspaper man coffee drinking middle-aged starbucks.
An old man on a train reading a newspaper.	reading newspaper man train old.
A man in a black jacket sitting on a bus with earphones.	sitting earphones man jacket black bus.
A street vendor with dark hair and glasses, sitting on a folding chair.	hair glasses, vendor folding dark sitting chair street.
A few people walking in the distance of a small town.	town few walking people small distance.
A man is pushing a bicycle powered cart down the brick street.	down powered pushing brick bicycle man cart street.
Three male students work in a lab with one of them looking through a microscope.	microscope three work them students one looking through lab male.
A group of friends walking down the sidewalk.	group sidewalk down friends walking.
Three woman look back at the camera that's in the rear seat of a van as the driver drives down the road.	rear woman road drives driver three down look as van back that's seat camera.
A red-haired woman in a black coat in front of a sign.	red-haired woman sign coat black front.
An elderly man wearing a black jacket and blue jeans is sitting on a bench while looking at his phone.	his jacket wearing while jeans blue bench black sitting looking phone elderly man.
A woman is reading a magazine while sitting at a table.	while woman reading table sitting magazine.
A young man at a party shouts out, his fists raised with emotion.	party out, raised shouts emotion his man young fists.
Two brown dogs rough house outside.	rough outside two dogs brown house.
An older man is cutting the hair of a customer in his barber shop with floral walls.	customer barber floral walls hair man shop cutting older his.
A man in a red jacket smiles as he holds a bicycle over his head.	holds man jacket as he bicycle over red smiles his head.
A man in a blue shirt is laying on rocks in the sun.	man laying blue sun rocks shirt.
A woman speaks into a microphone at a social gathering.	gathering woman social speaks into microphone.
Lot of cars on the street, and one man on the bicycle.	lot man street, one cars bicycle.
An older woman rides a bicycle across the street in front of a large green building.	older front building green street rides bicycle woman large across.
An attractive young lady out in public is glancing sideways at something off-camera.	public young glancing lady out attractive something off-camera sideways.
Several men and women gather at a sporting event.	gather sporting women men event several.
A cart with an umbrella sits between two men.	sits two umbrella cart men between.
A man in a red jacket and helmet is riding a bike.	bike man jacket helmet red riding.
An African-American male youth is riding a green bicycle while other people are looking at pictures on a board.	board riding african-american bicycle pictures male green people while other looking youth.
A car gets ticketed for a parking violation.	ticketed gets car violation parking.
An Indian family stands together, ankle-deep in a body of water, looking out.	indian body together, out water, ankle-deep family looking stands.
Four musicians playing guitars in a club.	guitars four musicians club playing.
A man with a yellow hat on is leaning on a wall of some sort.	some yellow hat wall man leaning sort.
Several people walking up a set of outdoor stairs.	several set outdoor walking people stairs up.
A child in a black coat runs across a graffiti covered bridge.	covered black runs child across graffiti coat bridge.
Two people are standing in a flower shop.	people two flower standing shop.
One man is walking 11 dogs at the same time.	time one 11 same dogs walking man.
A trio of girls dressed to go to a party	go party girls trio to to dressed.
A sitting woman is laughing beside a man in a blue jacket.	sitting woman laughing blue man jacket beside.
Children sitting on rock in the desert	rock sitting desert children.
A group of boys wearing sleeveless white shirts, one is drinking from a white cup.	shirts, group from white white one cup drinking sleeveless wearing boys.
A blond girl and brunette girl walking.	girl walking girl blond brunette.
Three men working on a roof, while one man is climbing up the ladder.	three roof, man one working up ladder while climbing men.
A young boy works the soil in his yard.	his yard soil boy works young.
A man with a black hat is walking with a riffle.	black man walking riffle hat.
Happy mom flipping her daughter around and both smiling ear to ear.	her mom flipping smiling ear around to daughter happy ear both.
A male and a female in lightly colored clothing are dancing.	clothing lightly colored male female dancing.
Middle-aged man, with a leather jacket, standing in a misty parking lot.	parking misty man, standing lot jacket, middle-aged leather.
Volunteers are in this picture with their dog searching for a missing girls last known playing in the woods.	known last this picture their volunteers searching dog woods playing girls missing.
A shirtless young boy sits on the top of a pile of rocks.	top shirtless sits rocks boy young pile.
An elderly woman, a younger woman, a young boy, and a black furred dog walking on a dirt road in a forest.	woman, forest dirt boy, woman, black walking younger furred young dog elderly road.
A woman and a boy enjoying a walk in woods.	boy woman enjoying walk woods.
A woman and a younger child are walking in the woods.	younger child woman walking woods.
A woman walking by a minivan and camper in the woods.	woods camper walking by woman minivan.
Children are playing on a playground set with one another.	children set playground another one playing.
A man dressed in civil war era clothing holds a musket.	dressed war clothing civil era man holds musket.
An artist wearing a red gingham scarf works on a painting of a tower.	red wearing gingham scarf tower artist works painting.
A girl in a pink hat sits on the ground.	hat ground pink sits girl.
A woman walks past a garage door that says "no parking any time."	woman garage door time" that says past parking any walks "no.
A boy skateboarding down a steep incline.	incline skateboarding steep down boy.
Man in red shirt and blue jeans is adjusting his fly.	red man jeans shirt blue his adjusting fly.
A man walking in a white robe.	robe white walking man.
Two large men are dressed in black t-shirts, khaki bottoms, boots, and jewelry with hardware.	bottoms, two hardware boots, men black t-shirts, jewelry khaki large dressed.
A man plays music with a sword and a bow.	bow music sword man plays.
The man in the red shirt pretends to play the violin with an umbrella.	play pretends to red man umbrella violin shirt.
A woman with a large purse and boots walking in a marble-looking hall.	woman marble-looking hall large walking purse boots.
Two dogs wearing shirts play in the green grass.	wearing dogs grass green play shirts two.
Two cyclists are racing down a street.	two street racing down cyclists.
A man and woman sit on a bench.	man bench sit woman.
Four people are walking through a city.	people four walking through city.
People are running in some type of marathon while passing blue signs.	people passing while some blue signs running type marathon.
A woman in a gray dress is walking.	dress woman gray walking.
Three girls walking down the street while the one in the middle bounces a black basketball.	while three bounces one down black girls walking middle street basketball.
A man in a orange robe is sitting on the passenger seat of a motorcycle.	passenger seat orange motorcycle robe man sitting.
Four people going down from the electric stairs, wearing very warm clothes.	stairs, going four down people electric wearing warm from clothes very.
A group of people are having lunch in a crowded cafe.	crowded cafe group having people lunch.
A child in a white hoodie runs towards a flock of white birds.	towards white hoodie birds flock runs white child.
A couple holding hands walks down a street.	street holding couple walks hands down.
A woman in black with a red umbrella walks towards a cathedral on a paved street.	red towards paved street walks umbrella woman black cathedral.
A woman is pushing a boy in a wagon near a sidewalk.	pushing sidewalk near boy wagon woman.
A man in blue jeans paints a mural onto a light blue background.	paints jeans light blue background man onto mural blue.
People gathered around at an outdoor event.	around event outdoor people gathered.
A woman sitting at a table carefully looking at her apple laptop screen.	apple her screen laptop sitting carefully table looking woman.
Pair of women holding umbrellas walking down a street in wet weather.	down women weather pair wet umbrellas holding walking street.
Person in a blue anorak reading a large sign standing on a train platform.	person reading sign large blue standing train platform anorak.
A Santa Cruz Fire Dept. engine outside a Gap store.	cruz engine store outside gap santa fire dept.
A sad little boy sitting at a table with a blue tablecloth eating chocolate ice cream.	tablecloth little ice chocolate boy table sad cream blue sitting eating.
A group of cars, buses, and cycles clog a street.	cycles street buses, group cars, clog.
Four people with scooters in front of a very large metal gate.	front gate large scooters metal four people very.
A woman holding a yellow umbrella in the rain.	rain holding woman yellow umbrella.
Here is a girl in boots walking with her backpack under an umbrella in the rain.	rain boots her walking backpack here under umbrella girl.
A shirtless, tattooed man wearing a hate is carrying a skateboard.	tattooed skateboard shirtless, carrying man wearing hate.
The restaurant staff is setting up the dining room for a meal.	room up restaurant dining meal staff setting.
An older gentlemen in red walks by an individual wearing all blue.	walks gentlemen by all wearing red older individual blue.
Two children, one in a red jacket and another in a blue jacket, are sitting in a tire swing.	another children, jacket, two blue jacket red sitting swing one tire.
A doctor with his assistants are working under a tent.	under tent his doctor working assistants.
Group of doctors are gathered around a patient in a operating room.	room group around doctors gathered operating patient.
An African American woman carrying yellow fruit on her head walking away from a building.	american carrying fruit walking away african head from building yellow her woman.
Two women, one in a blue shirt and one in a green shirt, are crossing a busy street with pans on top of their heads.	busy two blue street crossing one their shirt pans heads one green shirt, top women,.
A blond women wears a jacket with an eye on it.	wears jacket blond eye it women.
Pedestrians bombard a city street covered in consumerism, including signs for Burger King, McDonalds, Subway, and Heineken.	burger mcdonalds, covered king, consumerism, pedestrians bombard signs including subway, city heineken street.
A dog jumps and catches a blue ball in his mouth.	dog mouth catches jumps ball his blue.
The woman in the purple bikini and pink top is wearing a safety helmet.	purple bikini top safety wearing helmet woman pink.
A crowded city street with lots of pedestrians.	crowded pedestrians city lots street.
A woman in a brown sweatshirt and jeans is taking a picture of a guy with a beard while another woman texts on her phone nearby.	nearby texts woman while phone another guy sweatshirt brown jeans woman beard her picture taking.
A person is sitting on a chair while listening to music.	listening music to chair sitting person while.
A dread-locked photographer in a suit takes pictures of a group of young children sitting on the ground.	takes group young suit pictures photographer sitting dread-locked ground children.
Dog running with a purple toy in the snowy field.	field purple running dog snowy toy.
A man in a T-shirt is playing chess.	man playing t-shirt chess.
A man carries a trash bag along with his cane.	man along bag his trash carries cane.
Two people on a bicycle wearing large helmets with the person in back dressed in purple standing on footrests at the back of the bike.	standing people helmets back large wearing footrests dressed person back bike purple two bicycle.
A man in a yellow safety jacket and blue jeans is on his cellphone.	yellow jeans man cellphone jacket safety blue his.
A woman holding a yellow bag in front of a "Welcome to Aberdeen" sign.	woman yellow front "welcome bag to sign holding aberdeen".
A older male is working on a snow truck.	working older male snow truck.
A woman with a camera as many people behind her walk across the water on a walkway.	walk many walkway across her water behind people camera woman as.
The children's ski class is lined up listening to the instructor.	class lined up ski listening to instructor children's.
A woman walks down a city street with an umbrella.	umbrella woman city walks street down.
A woman painting with a roller.	woman painting roller.
A man and a woman sit outside - The woman is wearing a fur coat and the man looks professional with a tie.	fur wearing - woman outside woman sit man man professional coat looks tie.
A man riding on a motorcycle sideways in Japan.	motorcycle sideways riding man japan.
A little baby wearing a pink jacket with a hood and orange pants is running.	pink orange wearing hood baby running jacket little pants.
A group of hiply dressed young adults relax together.	together relax hiply adults dressed young group.
A boy playing in the waves, with a seagull in the foreground.	playing foreground boy seagull waves,.
A man wearing all black walking down the sidewalk looking at his I-Pod.	down walking black man wearing sidewalk his i-pod all looking.
A man is reading a newspaper sitting in a train.	newspaper sitting man reading train.
Two men are walking down the street going in opposite directions.	two going street walking down directions men opposite.
A woman posing with a kid in the background playing with bubbles.	woman bubbles kid background posing playing.
A man standing in a large room by a window.	man window room large by standing.
Woman in white hat and blue cape stands near shopping cart on a busy street.	cape near busy stands street blue cart white shopping woman hat.
A young woman with beige pants is walking a dog.	pants woman walking dog beige young.
Cars drive under a bridge while people walk up above.	cars while walk drive above people up bridge under.
A young Indian child holds a doll along a fence.	child indian holds doll young along fence.
A man in a green sweater talks on the phone and holds a baby girl on his lap.	girl talks lap holds man baby green sweater his phone.
A woman in an overcoat is using her phone while standing outside of a building.	while woman phone using building her outside standing overcoat.
Young couple peers at a storefront display under an umbrella in the rain.	storefront peers umbrella couple rain young display under.
Are you coming with me for a cup of coffee?	you coming cup me coffee? are.
Three people in a line crossing a street in front of a delicatessen.	line delicatessen crossing street front people three.
This person is making ice cream cones.	making cream ice this cones person.
Several people are walking while wearing coats, while one is riding a bike.	bike while coats, people one walking riding several while wearing.
There is 6 friends walking down the street.	friends 6 there walking street down.
Two people in purple kiss next to a makeshift tent and campsite.	to people makeshift campsite next tent kiss two purple.
A group of people are conversing with one another.	conversing people one another group.
2 man and a dog walking down a road next to fields	2 walking next down to man fields dog road.
A construction worker moves a device along a rail in front of a construction site.	device construction rail front moves worker site along construction.
A person is eating a plate of pasta with a black and brown dog on his or her lap.	or her pasta lap eating brown dog his black person plate.
A man driving a scooter down a cobblestone road.	scooter road down cobblestone driving man.
A man and boy sitting cross-legged on ground inspecting barbecue grill.	inspecting man boy ground cross-legged grill sitting barbecue.
A man is walking by a diesel refilling station.	diesel refilling walking man station by.
A woman in a green blouse stands in the road and looks at dark clouds gathering in the distance.	distance blouse green woman road dark clouds gathering stands looks.
A man on the street drawing pictures of people.	pictures man drawing people street.
A young black woman holds a sign offering free hugs among a crowd of people.	among people young sign offering woman holds crowd free black hugs.
A boy wearing a red shirt and jeans tried to touch the chainsaw.	shirt tried chainsaw jeans to wearing red touch boy.
A man jumps with his bike in a parking lot next to a four story building.	his four story man bike lot to jumps building next parking.
Two woman are having a conversation with an unknown individual on a sidewalk.	sidewalk two conversation woman individual having unknown.
Man with a red plastic nose and a striped sweater holding a glass ball.	glass plastic sweater nose red man striped ball holding.
Two women are holding the butt of a naked man	holding butt two naked man women.
A man in glasses is wearing a dark coat.	wearing dark glasses man coat.
A man in a red shirt urinating outside by a tree.	red urinating tree man shirt outside by.
People sitting on a lower level of a walkway, while a different person is walking above them among the trees.	different lower trees walking while level above them person among people sitting walkway,.
An old man wearing glasses is holding a stick.	wearing man glasses old holding stick.
A group of people sitting at a table eating.	sitting eating people table group.
A black woman holding a flannel jacket and paper bag walks down the street.	bag street walks woman down holding black paper jacket flannel.
A woman reading a book on a bench in a park.	park bench book woman reading.
An elderly man in a blue shirt is preparing food.	man blue shirt preparing elderly food.
A man in a green jacket wearing glasses is carrying a bunch of flowers.	jacket bunch flowers wearing green glasses carrying man.
A parking lot with a bicyclist riding through it.	parking lot bicyclist through riding it.
A man is standing in the middle of a road while talking on his cellphone.	middle talking while man standing cellphone his road.
A woman is holding green and gold pompoms.	pompoms green holding gold woman.
One confused man is standing and staring off into the distance in front of some ticket collecting machines.	standing into one machines some confused collecting ticket man off distance staring front.
A man and his girl are crossing the street.	girl man crossing street his.
A person with a blue helmet on with black boots, who is riding a horse.	helmet blue horse boots, person riding who black.
A man is sitting in an office, looking at a computer screen.	office, sitting looking man computer screen.
A woman in a black jacket and a black and white striped skirt is watching a woman talking to a little boy sitting on concrete steps.	jacket black to black little boy woman sitting woman concrete white steps watching talking striped skirt.
Shoppers walking on a busy city street.	busy street shoppers city walking.
A woman wearing a gray coat, with brownish hair, is pulling a basket-like cart.	coat, gray wearing hair, brownish woman basket-like pulling cart.
One person rides the waves of the ocean.	waves rides one ocean person.
A man waits at a bus stop with a pink lighthouse and a green boat in the background.	background pink boat bus green man stop lighthouse waits.
A dog is being squirted with water in the face outdoors.	squirted outdoors dog being face water.
A mother and her two children in front of an old, worn-down building.	children building two worn-down her old, mother front.
A dog walks alone in a field.	dog alone field walks.
A young man on a sail ski wearing a dry suit in the middle of a body of water	man water wearing dry sail middle ski young body suit.
Group of dogs walking and sniffing on gravel.	sniffing gravel dogs group walking.
A younger woman sitting near a body of water with a dog.	younger near dog water body woman sitting.
A young man in sunglasses taking a break from his job.	taking break from young his man job sunglasses.
A woman in a blue top and pencil skirt walks by a balding man in a pinstriped suit.	man blue walks pencil balding skirt pinstriped woman top suit by.
A man in a blue suit is walking down the street.	blue man walking suit street down.
A man in a diamond print sweater and jeans stands in the middle of a sidewalk listening to earbuds.	print to listening stands middle jeans sidewalk diamond earbuds man sweater.
A woman with a yellow purse runs across a busy street.	yellow runs purse woman across busy street.
A man dressed in black stands at a street corner near a crossing light.	crossing black corner street near dressed light stands man.
A young woman in a blue Hollister shirt and blue jeans.	blue hollister shirt young jeans blue woman.
Three men wearing hats are sitting and drinking at a table.	three men wearing drinking table hats sitting.
A woman busily multitasking on the phone and computer.	computer busily multitasking phone woman.
A white bike is tied to a street sign.	street bike sign white to tied.
A girl is concentrated reading on her eReader.	ereader girl concentrated her reading.
A man is sitting on a bench with his bike outside of the city.	city sitting outside bench man bike his.
A woman talking on a cellphone and holding an umbrella.	woman umbrella cellphone holding talking.
A boy in a blue shirt picks something up off of the ground while a crowd gathers.	picks up something off boy while crowd shirt gathers blue ground.
A man sits and holds out a cup.	man out sits cup holds.
A woman is sitting on the road next to her bicycle.	road sitting next bicycle to woman her.
A woman in black and a jeep in blue.	blue woman black jeep.
Five children play in a flooded (or intentionally watered) playground.	five intentionally watered) (or play flooded playground children.
A blond-haired woman is playing darts in a bar.	woman blond-haired playing bar darts.
An older woman wearing sunglasses is looking through her purse in a crowded marketplace.	purse looking wearing woman through older sunglasses crowded her marketplace.
A woman walks across a porch with an axe.	across walks axe woman porch.
A group of men wearing white, blue, and black are marching outside with a giant cross.	men wearing giant marching group black blue, cross outside white,.
A hispanic man wearing a rosary is waiting for a cab.	wearing hispanic waiting rosary cab man.
A female barista wearing black is making coffee in a coffee shop.	wearing coffee barista coffee female black shop making.
A young boy and dark-haired man are taking pictures in opposite directions.	man taking directions boy young dark-haired opposite pictures.
A dog is running through a field with its tongue hanging out.	tongue hanging out dog its field running through.
A long-haired woman leans on a stone railing, looking out at the sea.	railing, stone long-haired sea looking woman leans out.
A small boy in a blue helmet playing with a yellow toy truck.	helmet boy blue playing small yellow toy truck.
Group of many people walking through a tunnel.	through people group tunnel many walking.
Four people are at a pavilion getting drinks from two men.	four getting two drinks pavilion men from people.
Two people are walking on a striped path.	two walking people striped path.
A person is riding a quad through a field of mud that has several buildings behind it.	that mud it quad behind riding has through several person field buildings.
One girl tosses a softball to her team member on base.	her one girl softball member tosses team base to.
A young man with a purple hat is laughing with gum in his mouth.	man young laughing hat purple gum his mouth.
A man and a woman is by the signpost.	man by woman signpost.
A middle-aged man is getting his head completely shaved by another middle-aged man with hair.	another middle-aged man head completely by shaved his hair man middle-aged getting.
They are here to ensure no one crosses the barriers.	no they barriers one crosses ensure here to.
A man dressed all in black talks with a lady wearing a light blue dress and a white headscarf.	light dressed man dress headscarf black blue white all wearing talks lady.
A man riding a cart being pulled by a donkey.	by donkey being riding pulled man cart.
Boy, of age approximately 10 years old, lunging into pristine pool on hot summer day.	summer years old, into approximately boy, day 10 lunging pristine pool hot age.
Two men stand and row a thin boat in the ocean.	row men two thin stand boat ocean.
Two people are walking around in a busy street.	around walking people two busy street.
A man playing an accordion rides the New York City subway.	subway new rides york playing accordion man city.
A man entering into a building as another man sits on a street on a cold day.	into as cold entering day another man building man street sits.
People preparing for a model airplane meet.	preparing model meet airplane people.
A dutch family gathers around an Easter egg made up of flowers.	around gathers up easter flowers made dutch family egg.
A man serves food at a food stand.	serves man food stand food.
A female toddler wearing a pink shirt is playing on a playground.	shirt playing playground pink wearing toddler female.
In a forest a man and a woman discuss something.	something man woman forest discuss in.
Men in soldier uniforms shoot guns into the air.	uniforms shoot guns air into men soldier.
A small dog chewing on a black strap.	strap small dog black chewing.
A woman in blue clothing smiling as people in the background walk by.	people walk as smiling blue clothing by woman background.
A woman dressed as the mermaid Ariel next to a phone booth.	woman phone next dressed ariel to booth mermaid as.
Two women in costume, one dressed as a mermaid, the other as a fairy, are handing out brochures.	one fairy, out costume, women handing as dressed brochures other mermaid, two as.
A little girl sitting on a bench with a ball under it.	little under it ball sitting bench girl.
A man in a white shirt is walking hand in hand with a woman also wearing white.	shirt hand wearing woman also walking man white white hand.
A clown in a red pointed hat creating balloon art.	hat creating art red pointed clown balloon.
A woman in a pink sweater sitting next to a man in a white windbreaker in front of a mobile food van.	white windbreaker van mobile next front sweater pink food man to sitting woman.
Man with shawl praying by a large lake and small boat.	praying man large boat by small shawl lake.
A woman dressed as a mermaid in a purple seashell bra looks to her left.	dressed left woman looks her mermaid seashell purple to bra as.
A woman sleeps behind the counter of a shop.	sleeps woman counter behind shop.
Three men are sitting next to each other and the man in the middle is reading a book.	each men book three other reading man middle sitting to next.
Six people on a cliff taking a picture of their of the water.	cliff people six their picture water taking.
A man in a pink and white striped shirt holding the reins of a horse.	reins striped pink man shirt holding horse white.
A woman walking, carrying a ShoeGasm bag.	shoegasm woman bag walking, carrying.
A man is working with fire and tar to repair a roof.	fire working to tar roof repair man.
Two people with baseball jerseys who are jumping in the air.	jumping air who baseball two people jerseys.
A young man rides his bike on a surface covered in graffiti.	bike surface young rides man graffiti his covered.
A juggler sitting by himself juggling bowling pins.	juggler by pins sitting bowling juggling himself.
A boy sitting in a stroller with a blue hat and red mittens on.	stroller blue sitting on red hat mittens boy.
People leaning against railing watching city.	against railing people leaning city watching.
A man in a plaid shirt is singing and playing the guitar.	plaid singing shirt playing guitar man.
A woman is playing a guitar.	playing guitar woman.
A young boy in black pants and a blue shirt has just kicked a soccer ball.	black boy shirt just young pants has soccer kicked blue ball.
A woman looking into the window of a French bakery.	woman into looking french bakery window.
An older woman with brown hair is walking her bike through a gate of a garden.	walking brown woman hair through her gate older garden bike.
The ban in the black hat is playing charades with his friend.	friend ban his charades black playing hat.
A man wearing all black and a black hat is pouring a beverage into a cup.	beverage black all black into hat pouring cup man wearing.
A couple that looks like they are in love.	couple they looks like love that.
There are 5 men in a small motor boat, behind them is a tropical jungle.	there small motor boat, men them 5 tropical jungle behind.
A man and woman ride in a mule drawn carriage as the driver points out landmarks.	out points drawn driver ride mule carriage man as woman landmarks.
The man in the middle raises his arms as he and the two women face the platform.	women man arms platform he as face middle raises two his.
A man and two women sitting on a bench.	two women man bench sitting.
A child stand with an elderly women at the 96th Street subway station.	station street elderly women subway child stand 96th.
People are sliding down a giant yellow and red slide.	slide people down giant red sliding yellow.
A woman with earphones in her ears is walking down the street while a man talking on his cellphone is walking behind her.	down woman her while man cellphone walking earphones her walking talking ears behind his street.
The three girls are performing some kind of dance.	dance kind girls performing some three.
A girl in a red plaid shirt with blue jeans making a fist.	plaid making blue red fist shirt girl jeans.
A girl leaps in the street at night while another girl watches.	girl leaps night girl street watches while another.
A person wearing a blue and yellow snowsuit, a blue helmet and snow goggles is moving down a snow covered incline.	snowsuit, wearing blue goggles incline moving helmet down snow snow yellow covered person blue.
Two boys stand in front of vending machines.	vending boys two machines front stand.
A frowning elderly person is walking and carrying a plastic bag	plastic bag person elderly frowning carrying walking.
A woman and a man sitting on a couch inside a store.	sitting man woman inside store couch.
A red-haired woman sits on a couch with her legs crossed.	sits couch red-haired legs crossed woman her.
A group of African men unloading a truck full of fresh fish.	african fish group fresh unloading full men truck.
A man in a white hat stand on the street holding colorful paper.	hat stand street paper holding man white colorful.
Two men are playing instruments on a sidewalk.	sidewalk two playing men instruments.
